ID,County,Locality,Lat,Lon,Elev,Trap,StartDay,StartMonth,StartYear,EndDay,EndMonth,EndYear,Sex,Observer/Collector,Family,Genus,Species
PHPP17-30,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,15,vii,2017,16,vii,2017,female,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-300,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,male,M. P. Gavin,Apidae,Anthophora,terminalis
PHPP17-301,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,male,M. P. Gavin,Apidae,Nomada,sp.2
PHPP17-302,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,zonulum
PHPP17-303,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-304,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Agapostemon,texanus
PHPP17-305,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Agapostemon,texanus
PHPP17-306,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-307,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Agapostemon,texanus
PHPP17-308,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Agapostemon,texanus
PHPP17-309,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Agapostemon,texanus
PHPP17-31,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,15,vii,2017,16,vii,2017,female,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-310,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Agapostemon,texanus
PHPP17-311,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Agapostemon,texanus
PHPP17-312,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-313,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,zonulum
PHPP17-314,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,zonulum
PHPP17-315,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-316,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-317,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-318,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Halictus,rubicundus
PHPP17-319,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Andrenidae,Andrena,mariae
PHPP17-32,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,15,vii,2017,16,vii,2017,female,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-320,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Andrenidae,Andrena,mariae
PHPP17-321,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,zonulum
PHPP17-322,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-323,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-324,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Andrenidae,Andrena,mariae
PHPP17-325,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-326,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-327,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-328,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-329,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-33,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,15,vii,2017,16,vii,2017,female,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-330,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-331,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-332,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-333,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-334,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Apidae,Triepeolus,sp. 1
PHPP17-335,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-337,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-338,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-339,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Apidae,Nomada,sp. 1
PHPP17-34,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,15,vii,2017,16,vii,2017,female,M. P. Gavin,Apidae,Bombus,cryptarum
PHPP17-340,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-341,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-342,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,male,M. P. Gavin,Megachilidae,Hoplitis,pilosifrons
PHPP17-343,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-344,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Colletidae,Hylaeus,
PHPP17-345,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-346,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,zonulum
PHPP17-347,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-348,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-349,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-35,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,15,vii,2017,16,vii,2017,female,M. P. Gavin,Apidae,Bombus,perplexus
PHPP17-350,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,zonulum
PHPP17-351,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Agapostemon,texanus
PHPP17-352,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Agapostemon,texanus
PHPP17-353,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Agapostemon,texanus
PHPP17-355,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,zonulum
PHPP17-356,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-357,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-358,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-359,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,zonulum
PHPP17-36,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,15,vii,2017,16,vii,2017,female,M. P. Gavin,Apidae,Bombus,centralis
PHPP17-360,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Andrenidae,Andrena,mariae
PHPP17-361,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-362,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-363,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-364,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-365,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-366,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-367,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-368,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Colletidae,Hylaeus,
PHPP17-369,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Colletidae,Hylaeus,
PHPP17-37,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,15,vii,2017,16,vii,2017,female,M. P. Gavin,Apidae,Bombus,melanopygus
PHPP17-370,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Colletidae,Hylaeus,
PHPP17-371,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-372,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-373,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-374,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-375,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,male,M. P. Gavin,Colletidae,Hylaeus,
PHPP17-376,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-377,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,male,M. P. Gavin,Colletidae,Hylaeus,
PHPP17-378,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Colletidae,Hylaeus,
PHPP17-379,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-38,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,15,vii,2017,16,vii,2017,male,M. P. Gavin,Apidae,Bombus,mixtus
PHPP17-380,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-381,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Colletidae,Hylaeus,
PHPP17-382,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-383,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-384,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-385,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Colletidae,Hylaeus,
PHPP17-386,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-387,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-389,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Colletidae,Hylaeus,
PHPP17-39,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,15,vii,2017,16,vii,2017,female,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-390,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-391,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-393,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-394,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-395,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-396,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Colletidae,Hylaeus,
PHPP17-397,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Colletidae,Hylaeus,
PHPP17-398,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Colletidae,Hylaeus,
PHPP17-399,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Colletidae,Hylaeus,
PHPP17-40,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,15,vii,2017,16,vii,2017,female,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-400,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-401,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-402,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-403,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Andrenidae,Andrena,mariae
PHPP17-404,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-405,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-406,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-407,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-408,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-409,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,zonulum
PHPP17-41,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,15,vii,2017,16,vii,2017,female,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-410,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-411,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-412,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,zonulum
PHPP17-413,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,zonulum
PHPP17-414,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-415,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-416,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Halictus,rubicundus
PHPP17-417,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-418,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-42,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,15,vii,2017,16,vii,2017,female,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-425,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Andrenidae,Andrena,mariae
PHPP17-426,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,aberrans
PHPP17-427,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,zonulum
PHPP17-428,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-429,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-43,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,15,vii,2017,16,vii,2017,female,M. P. Gavin,Apidae,Bombus,ternarius
PHPP17-430,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-431,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-432,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Colletidae,Hylaeus,
PHPP17-433,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-434,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-435,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,male,M. P. Gavin,Megachilidae,Megachile,lapponica
PHPP17-436,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-437,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,
PHPP17-438,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,16,vi,2017,17,vi,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-439,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,9,viii,2017,10,viii,2017,female,M. P. Gavin,Megachilidae,Coelioxys,rufitarsis
PHPP17-44,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,15,vii,2017,16,vii,2017,female,M. P. Gavin,Halictidae,Lasioglossum,leucozonium
PHPP17-440,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,9,viii,2017,10,viii,2017,female,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-441,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,9,viii,2017,10,viii,2017,female,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-442,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,9,viii,2017,10,viii,2017,female,M. P. Gavin,Halictidae,Halictus,confusus
PHPP17-443,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,9,viii,2017,10,viii,2017,female,M. P. Gavin,Apidae,Melissodes,confusus
PHPP17-444,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,9,viii,2017,10,viii,2017,male,M. P. Gavin,Apidae,Melissodes,illata
PHPP17-445,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,9,viii,2017,10,viii,2017,male,M. P. Gavin,Apidae,Bombus,rufocinctus
PHPP17-446,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,9,viii,2017,10,viii,2017,female,M. P. Gavin,Apidae,Melissodes,confusus
PHPP17-447,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,9,viii,2017,10,viii,2017,female,M. P. Gavin,Megachilidae,Megachile,pugnata
PHPP17-448,City of Calgary,Canyon Meadows,50.9296,-114.0507,1043,pan trap,9,viii,2017,10,viii,2017,female,M. P. Gavin,Apidae,Bombus,huntii
